"household_id","hh_income","n_members","units_consumption","hh_composition","poverty"
1137,20410.7,2,1.5,7,0
1138,58499.7,1,2.5,9,0
1139,10551.6,2,1,6,0
1140,22487.4,2,2,11,0
1141,64413.2,2,2,9,0
1142,21665,2,1.5,7,0
1143,41856.1,2,1.5,8,0
1144,50520.8,2,2.5,12,0
1146,39216.8,2,2,9,0
1148,18791.5,2,2,9,0
1149,95367.1,2,2.1,12,0
1150,20243.1,2,1.5,7,0
1151,21730.6,2,1.5,7,0
1152,0,2,1,2,1
1153,17954.8,2,1,3,0
1154,76793.9,2,2.3,14,0
1155,0,2,1.8,11,1
1157,20329.8,1,2.4,13,1
1158,38932.5,2,1,2,0
1159,16648.2,2,1,3,0
1160,20933.3,2,1,2,0
1161,55280.8,2,2.1,12,0
1163,6536.7,1,1.5,7,1
1165,12680,2,2.1,10,1
1166,17869.3,2,1,5,0
1168,9308.8,1,2.1,12,1
1170,21557,2,2.1,12,0
1171,22994.7,2,2.5,12,0
1172,79090.5,2,2.1,12,0
1173,50820,2,1,2,0
1174,70352.2,2,1.5,7,0
1176,18463.4,2,2,11,0
1177,41614.2,2,1.5,7,0
1178,25939.2,2,1.5,8,0
1179,34281.6,2,1.5,8,0
1180,16556.4,2,1,5,0
1181,31768.1,2,1.8,11,0
1182,127335.6,2,2.5,12,0
1183,41662.2,2,1.5,7,0
1184,166934.7,2,2.3,12,0
1187,73583.2,2,2,11,0
1188,98247.4,2,2.1,12,0
1189,150903.9,2,2.5,12,0
1190,77330.8,2,2.8,14,0
1191,74645.5,2,1.5,8,0
1192,50906.1,2,1.8,11,0
1193,58486.4,2,1.5,7,0
1194,43796,2,1.5,7,0
1195,58232.9,2,1.5,7,0
1196,20631,2,1.5,7,0
1198,27158.4,2,1.5,7,0
1200,13868.9,2,1.5,8,0
1202,13044.1,2,1,3,0
1206,48116.5,2,2,9,0
1207,7728,2,1,5,1
1208,67148.1,2,2,9,0
1210,33956.2,2,1.5,7,0
1211,30166.8,2,2.5,12,0
1212,17371.2,2,1,6,0
1213,28206.5,2,1,2,0
1214,82094,1,2.6,14,0
1215,30418.6,2,1.5,7,0
1216,17374.3,2,2.1,12,1
1217,23166.2,2,2.3,12,0
1218,37044.6,2,2.5,9,0
1219,14018.9,2,1.5,8,0
1220,25608.5,2,2,9,0
1221,30747.8,2,1,5,0
1223,20358.2,2,1.5,8,0
1224,6786.1,1,1.5,8,1
1225,17971.6,2,2,11,0
1226,11557.57,1,2.1,12,1
1227,7545.7,1,1.8,11,1
1228,38361,2,1,6,0
1229,6887.2,2,1.5,10,1
1230,20066.3,2,1,5,0
1231,14523.2,2,1.5,7,0
1232,34010.3,1,2,9,0
1233,51365.28,2,1.8,11,0
1234,61919.8,1,2.8,14,0
1235,5992.11,2,1.5,8,1
1236,31392.6,2,2.1,12,0
1237,20072.3,1,2,9,0
1238,65458.82,2,2,9,0
1239,43689.3,2,1.6,10,0
1240,3960.43,2,1,3,1
1241,33858.6,1,2,9,0
1242,35808.2,2,2.1,10,0
1243,46106.8,2,3,14,0
1244,8268.9,1,3,14,1
1245,27162.1,1,2,9,0
1246,18758.3,2,1.5,7,0
1247,53384.7,2,3.5,14,0
1251,17036.7,2,1.5,7,0
1252,41483.1,2,1.5,7,0
1253,79523.5,1,2,9,0
1254,46427.5,2,2.1,12,0
1255,20195.6,2,1,3,0
1258,57822.7,2,2.1,12,0
1259,9444.5,2,1,2,0
1260,61593.6,2,2.1,12,0
1261,31130.8,2,2.5,9,0
1262,59655.2,2,2.1,12,0
1263,29272.5,2,1,6,0
1264,74899.9,2,2,11,0
1265,24330.4,2,1,5,0
1267,20487.8,2,1,6,0
1269,11023.9,2,1.5,7,1
1270,16923.1,2,1,5,0
1271,45268.4,2,3.3,14,0
1272,54756.3,2,1.5,7,0
1273,22396.9,2,1.8,11,0
1274,99114,2,2.5,9,0
1275,21095.9,2,2.1,12,0
1276,22663.7,2,2.5,9,0
1277,9016.2,2,1,3,0
1279,11525,2,2,9,1
1280,115149.5,2,1,6,0
1281,43206.1,2,1.8,11,0
1282,29458.3,2,1.8,11,0
1283,2429.98,2,1,2,1
1284,7199.26,2,2.4,13,1
1285,29815.5,2,2,9,0
1286,26609.3,2,1.5,8,0
1287,12026.4,2,1,2,0
1288,18072.1,2,1,3,0
1289,75839.9,2,2,9,0
1290,4846.27,2,1.5,8,1
1291,21163.4,2,2.6,14,1
1296,67853.7,2,1.5,8,0
1297,19771.2,1,1,6,0
1298,37924.5,2,2,11,0
1299,9193.3,1,1,6,0
1302,3025.8,2,1,1,1
1304,9558.4,1,1.5,8,1
1306,27876.9,2,3,14,0
1307,15659.1,1,2.1,12,1
1308,20984.5,1,1.5,8,0
1309,33240.9,2,2,11,0
1310,10081.6,2,1,6,0
1311,3522.9,2,1,2,1
1312,19386.1,2,1.5,7,0
1313,41365.4,2,2.1,12,0
1314,22592.3,1,2,9,0
1315,29476.9,2,1.5,8,0
1316,26824.4,2,1.5,8,0
1318,16743.1,2,1.6,10,0
1320,7320.2,1,1,2,1
1323,3977.1,1,1.3,10,1
1324,28093.8,2,1.8,11,0
1325,9364.99,2,2.5,9,1
1327,26369.2,1,1.8,11,0
1328,0,2,1,6,1
1329,8972.9,2,1,3,0
1330,21551.3,2,1,3,0
1331,20814.9,2,1.5,8,0
1333,18425.8,2,2.5,12,1
1334,29596.7,2,2,9,0
1339,24704.1,2,1.8,11,0
1340,18673.2,2,1.5,7,0
1342,31778.1,2,1.5,8,0
1343,11166,2,1.8,11,1
1345,15608.6,2,1,2,0
1346,31030.2,2,2,9,0
1347,12973.7,1,1,5,0
1348,28393.8,2,1,6,0
1349,12876.6,2,1.8,11,1
1350,28106.2,2,1.5,7,0
1351,49305.3,2,1.5,8,0
1352,14242.1,2,1.5,7,0
1354,28835.9,2,2,11,0
1355,37386.7,2,2,9,0
1356,151942.8,2,2.1,12,0
1357,8913.2,2,1,5,0
1359,4161.1,2,2,11,1
1360,18264.7,2,1.5,7,0
1361,51203.9,2,1,2,0
1362,8364,2,1,6,1
1365,56889.22,2,1.5,7,0
1366,31054.7,2,2.3,14,0
1367,55590.5,2,2.1,12,0
1368,28976.6,2,2.3,12,0
1369,20356,2,1.5,8,0
1370,26035.8,2,1.5,7,0
1371,53655.4,2,2,9,0
1373,23040.8,2,1.5,8,0
1374,46546,1,2,11,0
1375,15924,2,1,2,0
1376,34663.1,2,1.8,11,0
1377,39575.2,2,3,9,0
1378,17196.4,2,1.5,7,0
1379,41108.1,2,1.5,8,0
1380,49678.9,2,1.8,11,0
1382,19800.6,2,2.1,12,0
1383,15069.2,2,1,2,0
1384,23586.8,2,1.8,11,0
1385,18782,2,1,2,0
1386,46597.6,2,1.5,8,0
1387,0,2,1,5,1
1388,10873.3,2,1,2,0
1389,9279.8,2,1,6,0
1390,39558.2,2,1,2,0
1393,44210.7,2,1,2,0
1394,16716.4,2,1,5,0
1395,25563.7,2,1.5,8,0
1396,13347.8,2,1,5,0
1397,29547.2,2,1.5,8,0
1398,34704.3,1,2.1,12,0
1400,27224.1,1,2,9,0
1401,3938.7,2,1.5,7,1
1402,24444.9,2,1,5,0
1403,22104,2,1.5,7,0
1404,53354.6,2,2.5,14,0
1405,10009.1,2,1.8,11,1
1406,18851.7,2,1,6,0
1408,19294.29,2,1.6,10,0
1409,20993.7,2,1,2,0
1410,21768.9,2,1.5,7,0
1411,50287.2,2,2.3,12,0
1412,44314.6,2,2.1,12,0
1413,30091.1,2,1.5,7,0
1414,14655.4,2,1.5,8,0
1415,49708.9,2,2,9,0
1416,38524.6,2,2.5,14,0
1417,9233.4,2,1,6,0
1418,38354.8,2,1.5,7,0
1419,53036.98,2,1.5,7,0
1420,6098.8,2,1.5,10,1
1421,76590.7,2,1.5,8,0
1422,30192.7,2,1.5,7,0
1423,46641.3,2,1.5,7,0
1424,11988.6,2,2.5,9,1
1425,130183,2,1,2,0
1426,56051.6,2,2,11,0
1427,2884.2,2,1,6,1
1429,8912,2,1,6,0
1430,18222.3,2,2,9,0
1431,20938.1,1,1.5,8,0
1432,48049,2,1.5,7,0
1433,21683,2,1.5,8,0
1434,44002.3,2,2,9,0
1436,21509.4,2,1,2,0
1437,29722.6,2,1,2,0
1438,27006,2,1.5,8,0
1440,30136.9,2,2.1,12,0
1442,24434.5,2,1,3,0
1443,29207.4,2,1.8,11,0
1444,14406.6,1,1,6,0
1445,23428.5,1,1.5,7,0
1446,76723.5,2,1.5,8,0
1448,112955.41,2,2.4,13,0
1449,20401.7,2,1.5,8,0
1450,11968,2,1,6,0
1451,23031.6,2,1.5,7,0
1452,28518.4,2,1.5,8,0
1453,3607,2,1,2,1
1454,7418.6,2,1,3,1
1456,38239.2,2,1.5,7,0
1457,-6753.52,2,1,3,1
1458,42203.9,2,2.5,9,0
1459,14849.6,2,1,5,0
1460,14353.59,2,1,5,0
1461,12774.4,2,1.5,8,1
1462,13499,2,1,6,0
1463,17408.4,1,2.4,13,1
1464,56779.4,2,2,9,0
1465,8250.5,2,1,2,1
1466,54026.5,2,1.5,7,0
1467,57033,2,2,11,0
1468,17167.6,2,1,2,0
1470,39294.2,2,2,9,0
1471,9155,2,1,3,0
1472,89924.9,1,2,9,0
1475,43158.6,1,2.1,12,0
1477,28923.2,2,2.5,14,0
1478,19184.6,2,1,6,0
1479,5681,1,2,11,1
1480,21287.77,2,1.5,7,0
1481,22502.2,1,2,9,0
1482,49167,2,2.1,12,0
1484,4421.2,1,2,10,1
1485,5913.6,2,1,2,1
1486,20314.2,1,2,11,0
1487,25147.3,2,1.5,8,0
1488,20931.46,2,2,9,0
1489,21402.4,1,1.5,7,0
1491,14786.7,1,1.5,7,0
1493,18223.9,1,1.5,7,0
1494,19370.7,1,2.3,14,1
1495,5290.3,1,1,2,1
1496,41760,2,2,9,0
1497,10883.3,2,1.8,11,1
1498,16277.8,1,1,3,0
1499,46676.71,1,3,9,0
1500,10775.7,2,1,6,0
1501,51209.1,2,2.5,9,0
1503,37443.9,2,2.8,14,0
1504,9882.2,2,1,2,0
1505,96883.4,1,1.5,7,0
1506,17024.5,2,1.5,7,0
1507,19496.3,2,2.1,12,0
1508,20393.1,2,2,11,0
1509,27452.8,2,1.8,11,0
1510,35196.3,2,2.6,13,0
1511,48935.5,2,1.5,8,0
1512,25954.2,2,1.6,10,0
1515,28245.1,2,2.3,12,0
1517,62904.3,2,2.5,9,0
1518,11512.7,2,1,6,0
1520,75656.1,2,2,9,0
1521,8932.9,2,1,6,0
1522,45892.3,2,2,9,0
1524,18073.3,2,2.6,13,1
1526,39734.2,2,1.5,8,0
1529,23245.1,2,2.5,9,0
1530,43615.5,2,2.8,14,0
1531,39340.4,2,2.8,14,0
1532,4800,1,1,5,1
1534,28558.2,2,1,5,0
1536,36220.1,2,1.5,8,0
1537,18629.8,2,1.5,8,0
1540,53652.8,2,2,11,0
1541,16192.6,2,2,9,1
1542,36784,2,1,2,0
1544,16998.6,2,1.5,7,0
1545,37122.8,2,2,9,0
1547,13768.2,2,2.4,13,1
1550,26737.2,2,1.8,11,0
1551,45436.4,2,1.5,8,0
1554,15966.5,2,2.3,10,1
1555,26022.3,2,1.5,7,0
1558,17764.4,2,1,5,0
1559,35615.7,2,1,5,0
1562,31775,2,1.5,8,0
1563,26847.2,2,2.8,13,0
1564,26291.6,2,1.5,10,0
1565,23736.7,2,2.5,14,0
1566,15505.4,2,1,2,0
1567,11333,2,1,6,0
1568,49255,2,2,9,0
1569,33503.8,1,2.5,9,0
1571,44360.1,2,2,9,0
1572,60758.5,2,1.5,8,0
1573,30695.3,1,1.8,11,0
1574,25272.4,2,2.1,12,0
1575,31714,1,2,11,0
1576,19519.3,2,3,14,1
1578,18701.9,2,1.5,7,0
1580,-8310.3,2,1.5,7,1
1582,48534.5,2,2.5,12,0
1585,78979.7,2,1.5,7,0
1587,21438.9,2,1,5,0
1589,11900.84,2,2.3,14,1
1590,13424.7,2,1,6,0
1591,33557.5,2,1.5,8,0
1592,26253.5,2,2.8,13,0
1593,44606.5,2,2,9,0
1594,5228.1,2,1.5,8,1
1595,40388.7,2,1.8,11,0
1596,128943.2,2,1,2,0
1597,28325.4,2,1,3,0
1598,22328.3,2,1,6,0
1599,47280.2,2,1.5,7,0
1600,169697.5,2,1.5,8,0
1601,16571.7,2,1,4,0
1602,52476.65,2,2.5,12,0
1603,22326.4,2,1.5,7,0
1604,21867.9,2,2,9,0
1605,44315.1,2,2,9,0
1606,15248.9,2,1.5,8,0
1608,26893.2,2,1.5,7,0
1609,47315.2,2,1.5,8,0
1610,57.7,2,1,3,1
1611,46605.1,2,2.1,12,0
1612,105942.8,2,2.1,12,0
1613,90160.4,2,2.5,14,0
1614,78348.7,2,1.8,11,0
1616,30828.24,2,1.5,8,0
1617,65556.8,1,2,9,0
1618,21507,2,1,6,0
1619,19190.1,1,2.1,12,0
1620,52890.73,1,2.1,12,0
1623,22684.6,2,1.5,7,0
1625,29290.6,2,1,3,0
1626,4868.05,1,1.5,8,1
1627,21145,2,1.5,7,0
1628,8652.6,1,1,2,1
1629,65443.82,2,2,9,0
1630,30204.3,2,1,6,0
1632,35510.9,2,1.5,7,0
1635,32905.4,2,1.5,10,0
1636,25632.6,2,1,5,0
1637,18389,2,1,6,0
1638,73957,2,2.5,14,0
1640,10517.1,2,1,6,0
1641,58936.1,2,1.5,7,0
1643,34195.9,2,1.5,7,0
1645,35410.5,2,1.5,7,0
1646,23512.5,2,1.5,8,0
1647,36894.23,2,2.5,9,0
1648,28164.2,2,1.5,7,0
1649,25682.7,2,1.8,11,0
1650,4600,1,3.5,14,1
1651,-12601.53,2,1.5,8,1
1652,54540.6,2,2.5,9,0
1654,18454.6,2,1.5,7,0
1655,17293.4,2,1.5,7,0
1656,32374.8,2,1.5,7,0
1658,12940.7,2,1.5,7,1
1659,28479.1,2,1.8,11,0
1660,8975.8,2,1,6,0
1662,2193.66,2,1.8,11,1
1664,7413.09,2,2.3,12,1
1667,33270.1,2,1,6,0
1670,38633.3,2,1.5,8,0
1671,36744.1,2,2,9,0
1673,24033.5,2,1,3,0
1674,27231.4,2,2.3,12,0
1675,14395,2,1,4,0
1676,7982.7,1,1,5,1
1677,13082.2,2,2.1,12,1
1678,44206.84,1,2.3,14,0
1679,16142.8,2,2.9,14,1
1680,19441.5,2,1.5,7,0
1681,12959,2,1.5,7,1
1682,12698,2,3,14,1
1685,13494.37,2,1,2,0
1686,15866.1,2,1.5,8,0
1687,13419.7,2,1,2,0
1689,5129,2,1.5,8,1
1690,20192.2,2,1.3,10,0
1691,21739.96,2,1.5,8,0
1692,47854.6,2,2.5,9,0
1694,11033.8,2,1.8,11,1
1695,19240.8,2,1.5,7,0
1696,47401.3,2,2,11,0
1697,42422.7,1,1,5,0
1698,9051.9,2,1,6,0
1699,18307,2,1,6,0
1701,39799.3,2,1,2,0
1702,41860,2,1.8,11,0
1703,31485.9,2,2,9,0
1704,70047.1,2,2.5,14,0
1705,57731.5,2,2.4,13,0
1706,36862.7,2,2.5,12,0
1708,75187.2,2,2.3,12,0
1709,14778.5,2,1,6,0
1710,11259.7,2,1.5,10,1
1711,10400,2,1,5,0
1712,32174.5,2,2.5,9,0
1714,14653.9,2,1,6,0
1715,0,2,2.1,12,1
1716,16258.5,2,2,9,1
1717,49771.5,2,1.5,8,0
1718,47801.22,2,2.5,9,0
1719,16261.9,2,1.5,7,0
1720,28577.7,2,1,6,0
1721,25687.6,2,1,6,0
1722,19033.9,2,2,9,0
1723,48693.5,2,2,9,0
1726,65002.1,2,1.5,7,0
1727,52957.1,2,1.5,8,0
1728,-103.11,2,1,3,1
1729,42385.7,2,2,11,0
1730,96557.2,2,2,9,0
1731,16464.2,2,2,9,1
1732,36790.7,2,1,6,0
1733,35252.8,2,1,6,0
1734,3830.1,2,1,2,1
1736,125379.4,2,3,14,0
1737,11838.91,2,1,3,0
1738,103656.45,2,3,14,0
1739,23449.2,2,1.8,11,0
1740,50160.5,2,2.5,9,0
1741,94530.3,1,1.8,11,0
1743,69215.6,2,2,9,0
1744,48612.1,2,2.3,12,0
1745,46992.7,2,1.5,8,0
1747,46914.8,2,2.6,14,0
1748,19424.9,2,2.5,12,1
1749,22035.5,2,2.8,14,1
1750,36880.7,2,1.5,8,0
1751,32370.9,2,2,9,0
1753,9489,2,1.5,7,1
1754,34495,2,2,9,0
1755,17653.6,2,1,5,0
1756,2281.68,2,1.5,7,1
1759,12048.94,2,1.5,8,1
1760,30557,2,1.5,7,0
1762,30222.7,2,1,2,0
1763,11951.9,2,2.1,12,1
1764,48181.6,2,2.5,12,0
1765,31301.4,2,2.1,12,0
1769,44236.6,2,3,14,0
1770,15172.7,2,1.5,10,0
1771,25220.4,2,2.1,12,0
1772,5620.6,2,1,2,1
1774,61804.1,2,1.5,8,0
1775,34158.76,2,1.5,8,0
1776,38088.6,2,1.5,8,0
1777,68520.7,2,2.5,12,0
1778,48900.1,2,2.1,12,0
1779,29832,2,2.1,12,0
1781,38267.3,2,1.5,8,0
1782,49506.4,2,2,9,0
1783,16863.1,2,1.5,7,0
1784,40467.1,2,2.6,13,0
1785,17641.7,2,2.5,9,1
1786,10307.5,2,1.5,7,1
1787,37534.52,2,2,9,0
1788,0,2,1,5,1
1789,6630.2,2,1.5,8,1
1790,29866,2,1.8,10,0
1791,42553.1,2,1.8,11,0
1792,33606.2,2,1.5,7,0
1793,16022.43,2,3,9,1
1794,25894.6,1,1,5,0
1795,61475.9,2,2.5,9,0
1796,37665.4,2,2,11,0
1797,49904.7,2,1.5,8,0
1801,16945.4,2,1.5,8,0
1802,19410.6,1,1,3,0
1803,25851.3,2,1.5,8,0
1805,14063.5,1,2,11,1
1806,24014.4,1,1.5,8,0
1807,9291.2,2,1.5,8,1
1808,6711.8,1,1,2,1
1815,54152.5,1,2.3,12,0
1817,6260.1,2,1,5,1
1821,48767.2,2,1.5,8,0
1827,22646.8,2,1.5,7,0
1828,11910.6,2,1.5,7,1
1830,9617,1,2,11,1
1831,19422.72,2,1.5,8,0
1832,21318.3,2,1,6,0
1834,33928.1,2,1,5,0
1836,11072.56,2,1.5,7,1
1837,21845.1,2,1.5,7,0
1838,11846.1,1,1,3,0
1839,8970.9,2,1,6,0
1841,25218.7,2,2.6,14,0
1842,17017.9,2,2,11,1
1843,51248.2,2,1.5,8,0
1844,9020.3,1,1,6,0
1845,13701.18,2,2,9,1
1847,102507.2,2,1.5,7,0
1848,10797.5,2,1,6,0
1849,12679.4,2,1.3,10,0
1850,30414.4,2,2,9,0
1851,58807.7,2,2.5,14,0
1852,24727.6,1,2.5,9,0
1855,29776.5,2,1,2,0
1857,20541.5,2,2.3,14,0
1858,7328.11,1,1,2,1
1859,8923.4,2,1,6,0
1863,20184.7,2,2.5,14,1
1864,32154.7,2,2,9,0
1866,19252.2,1,1.8,11,0
1867,11799,2,1.5,8,1
1868,9582,2,2.1,12,1
1871,16500.29,2,2,9,1
1872,1562,2,1,3,1
1873,15696.53,2,1,3,0
1874,6274.6,1,2.5,12,1
1876,25637.2,2,2.5,14,0
1879,30133.4,2,1.5,7,0
1881,32482.8,2,1.5,8,0
1882,14914.5,2,2,9,1
1883,47978.8,2,2.1,12,0
1884,14661.57,2,1.5,7,0
1887,17978.6,2,2,9,0
1889,16929.8,2,1.5,7,0
1890,35786.7,2,2.5,14,0
1891,16516.2,2,1.5,8,0
1892,17841.8,1,1.5,7,0
1893,27931,2,2,9,0
1894,23204.17,2,3,9,1
1896,21999.3,2,1.5,7,0
1897,13116.6,2,1,4,0
1898,9916,2,1.5,10,1
1899,23523.5,2,1.5,7,0
1900,47524.6,2,1.8,11,0
1901,26554.5,2,2.5,12,0
1902,11828.3,2,2.4,13,1
1903,33774.4,2,2,11,0
1904,9083.2,2,1,3,0
1905,24489.9,1,1.8,11,0
1906,13134.5,2,1,3,0
1907,19643.2,2,1,5,0
1908,15336.9,1,1,6,0
1909,17212.6,1,1.5,7,0
1910,19442.5,2,2.3,12,1
1911,23406.6,2,2.1,12,0
1912,7598.8,2,1.5,8,1
1913,16086.7,2,1.5,7,0
1914,33572.4,2,2,11,0
1915,57706,2,2.6,14,0
1916,56948.1,2,1.5,7,0
1917,25715.5,2,1.5,7,0
1918,24303.73,2,1.8,11,0
1919,4710.9,2,1,5,1
1920,6402.5,2,1,2,1
1921,75213.6,2,2.1,12,0
1922,9749,1,1.5,7,1
1923,19372.6,2,2.4,13,1
1925,64881.8,2,2.1,12,0
1926,15713,1,1.5,8,0
1927,9454.9,2,2.4,10,1
1928,8928.1,2,1,6,0
1929,36272.3,2,1.5,7,0
1930,57414,2,2.6,14,0
1931,11805.8,1,1,6,0
1933,18384.8,2,1.5,7,0
1934,73868.3,1,2,9,0
1935,9014.1,2,1,6,0
1936,16869.4,2,1.5,7,0
1937,23184.2,2,2,9,0
1938,15355.3,2,1,6,0
1939,30869.19,2,1.5,7,0
1940,14188.2,2,2.1,12,1
1941,31856.6,2,1.5,8,0
1942,14313.9,1,2.3,14,1
1943,12213.9,1,1,5,0
1944,0,1,1,2,1
1945,18390.7,1,6,14,1
1946,10126.5,2,1,6,0
1947,58753.7,2,3.5,14,0
1948,42027.9,2,2.5,14,0
1949,23175.8,1,2.3,12,0
1950,15340.1,2,2.1,12,1
1952,4253,2,1.8,11,1
1953,35898,2,2,9,0
1954,14866.4,2,1.5,8,0
1955,12336.6,2,1,5,0
1956,20557.96,2,3,9,1
1957,26171.7,2,2.1,12,0
1958,21607.8,2,1.5,7,0
1959,16862.5,2,1.5,7,0
1960,18666.2,2,1,2,0
1962,41263.4,2,1.5,8,0
1963,16540.6,1,1,6,0
1964,18049.5,2,1,2,0
1965,15765.3,2,1,3,0
1967,0,1,2.3,14,1
1968,13397,2,2,11,1
1969,19599.94,2,2.5,14,1
1970,9600,2,1.5,8,1
1971,12303.3,1,2.8,14,1
1973,9821.6,2,2,9,1
1974,5819.2,1,1.5,8,1
1975,39432.3,1,3.1,14,0
1976,24623.1,2,1.5,7,0
1977,41772.32,2,1.8,11,0
1978,42880.4,2,1.5,8,0
1979,21276.7,2,1.8,11,0
1981,20123.7,2,2,9,0
1982,78869.4,2,2.5,12,0
1984,20274.2,2,2.1,12,0
1985,41826.5,2,2,9,0
1986,49789.8,2,2.3,12,0
1987,49931.3,2,2.1,12,0
1989,11713.9,2,1.5,7,1
1991,37802,2,1.5,7,0
1992,17424.7,1,1.5,7,0
1993,8816.6,1,1,6,1
1994,11475.4,1,1,2,0
1995,474,2,1,6,1
1996,105.6,1,1,6,1
1997,1184.5,1,1.5,8,1
1998,19083.46,2,1.8,11,0
1999,18730.5,2,1,2,0
2000,17639,1,3,9,1
2001,1106,1,2.6,14,1
2002,8042.9,2,1,5,1
2003,25756,2,1.5,8,0
2004,9012.9,2,1,3,0
2005,45473.7,2,2.1,12,0
2006,23648,2,1.5,8,0
2007,20369.4,2,2,9,0
2008,0,2,1,6,1
2010,6393.07,1,1.3,10,1
2012,10261.6,2,2.5,12,1
2013,8093.8,2,1,6,1
2014,1360,2,1,5,1
2015,16708.8,2,2.1,12,1
2016,28045.2,2,2.3,14,0
2017,12533.3,2,2.1,12,1
2018,22538.5,2,1.5,8,0
2019,44385,2,2,9,0
2020,15542.1,2,1.5,7,0
2021,7800,2,1,2,1
2022,10438.48,2,2,9,1
2023,63829.2,2,1.5,8,0
2024,23905.8,2,1.5,7,0
2025,21905.1,2,2.1,12,0
2026,14159.4,2,1,6,0
2027,21839.7,2,2,11,0
2028,7380.6,2,1.8,11,1
2029,41129.9,2,1.5,8,0
2030,19468.4,2,2.4,13,1
2031,18013.9,2,1.5,7,0
2033,41128,2,2,9,0
2034,24837,2,1.5,7,0
2035,46519.1,2,2.3,12,0
2036,52055.2,2,1.5,8,0
2037,26690.6,2,1.5,7,0
2038,21947.2,2,1,2,0
2039,37101.95,2,2.1,12,0
2040,55218.1,2,2.5,9,0
2043,29954.02,1,2.4,13,0
2044,21127.66,2,1,6,0
2045,15336.4,2,1,3,0
2046,25967.1,2,1.5,7,0
2047,22564.2,1,1,2,0
2048,18248.2,1,1.5,7,0
2049,28319.5,1,2,11,0
2050,27900.9,2,1.5,8,0
2051,42830.53,2,1.5,8,0
2052,28142.93,2,1,2,0
2053,47670.8,2,1.8,11,0
2055,7172,2,1,3,1
2056,36469.7,2,1.8,11,0
2057,31992.5,2,1.5,7,0
2058,11470.7,2,2.4,13,1
2059,46927.6,2,1.8,11,0
2060,12560.1,2,1,6,0
2061,15280.9,2,1.5,7,0
2063,48307.7,2,2.5,14,0
2064,53717.1,2,2.1,12,0
2066,19453.2,1,1.5,7,0
2067,28892.1,2,1.5,7,0
2068,21245.4,2,1,5,0
2069,9882.7,2,1,6,0
2070,94811.4,2,1.5,8,0
2073,56934.9,2,1,5,0
2075,19577.5,2,1,6,0
2077,94158.9,1,1.5,7,0
2078,7750.5,2,1.5,7,1
2081,17445.4,1,1.8,11,0
2082,21110.3,2,2,11,0
2084,52749.5,2,1.5,8,0
2085,12932.3,2,1,6,0
2088,20406.9,2,1,6,0
2091,42897.6,2,1.5,7,0
2092,55177.8,1,2.5,14,0
2094,23069.06,2,1.5,7,0
2096,83617.2,2,2,9,0
2097,45708.19,2,2.5,12,0
2098,47450.7,2,2.1,12,0
2099,48173.2,2,2.5,14,0
2100,48339.6,2,2,9,0
2101,7320,2,1,5,1
2102,12189.8,2,2.4,13,1
2103,21782.3,2,1.5,7,0
2104,37162.1,2,1.5,8,0
2105,31818.8,2,2,11,0
2106,23125.01,2,2.4,10,0
2108,36868.6,2,1.8,11,0
2109,19286.6,1,2,11,0
2111,15098.4,2,2.4,13,1
2112,26367.6,2,2,9,0
2114,30734.2,2,2.6,13,0
2115,36440.1,1,2,9,0
2117,63754,1,2.8,14,0
2118,52965.9,2,2.4,13,0
2119,47695,2,2.1,12,0
2120,35271.5,2,1.8,11,0
2122,66930.84,2,2.5,12,0
2123,17001.4,2,2.1,12,1
2124,37540.6,2,2.3,12,0
2125,17285.3,1,1.5,7,0
2126,17516.6,2,1.5,8,0
2127,1503.6,2,1.5,8,1
2128,41410.4,2,2.5,9,0
2129,8863.9,2,1,6,1
2130,0,2,1,3,1
2131,5296.7,2,1,6,1
2132,10527.1,2,1.5,7,1
2134,17865.1,2,1.5,7,0
2135,5172.3,2,1,2,1
2136,48664.7,1,3.3,14,0
2137,13601.7,2,2,11,1
2138,21250.7,2,1.8,11,0
2139,50759.16,2,1.5,8,0
2141,26414.7,2,1,2,0
2142,18093.3,2,1,3,0
2143,5329.6,2,1,6,1
2144,7266.7,2,1,5,1
2146,25149.2,2,1.5,10,0
2147,31038.89,2,3.5,14,1
2148,44570.5,2,2.1,12,0
2149,9952.7,2,2,9,1
2151,14491.1,2,2,9,1
2153,31169.3,2,1,5,0
2154,16770.5,2,1.5,8,0
2155,8400.5,2,2.5,12,1
2156,16574.2,2,1.8,10,0
2157,46061.7,2,1.5,7,0
2158,10225.4,2,1.5,8,1
2160,30304.5,2,2,9,0
2162,28893.4,2,2,9,0
2163,29919.1,2,1.5,7,0
2164,21840.7,2,2,11,0
2165,36268.3,2,2.1,12,0
2166,6345.14,2,2.1,12,1
2167,32563.1,2,2.5,12,0
2168,24071,2,2.1,12,0
2169,1494.1,2,1,5,1
2171,22321.5,2,1.5,8,0
2172,37952.5,2,2.5,9,0
2173,799,2,1,6,1
2174,24036,2,1.5,7,0
2175,10265.1,2,2,10,1
2178,24218.6,2,1.5,7,0
2180,2870.7,2,1.5,8,1
2181,33.3,2,1,3,1
2182,7708,2,1,6,1
2183,14873.2,2,1,3,0
2185,13777.2,2,1,6,0
2186,24425.9,2,1.5,8,0
2187,51437.4,2,2,9,0
2190,37430.3,2,2,9,0
2191,44775.3,2,2.5,9,0
2193,38598.05,2,2.3,14,0
